City_x,County,Zipcode,Total Population 2014,Total Population 2014 Margin of Error,Total Unemployment 2014,Total Unemployment 2014 margin of Error,Age Group 16-19 2014,Age Group 16-19 2014 Margin of Error,Age Group 16-19 2014 Unemployment,Age Group 16-19 2014 Unemployment Margin of Error,Age Group 20-24 2014,Age Group 20-24 2014 Margin of Error,Age Group 20-24 2014 Unemployment,Age Group 20-24 2014 Unemployment Margin of Error,Age Group 25-44 2014,Age Group 25-44 2014 Margin of Error,Age Group 25-44 2014 Unemployment,Age Group 25-44 2014 Unemployment Margin of Error,Age Group 45-54 2014,Age Group 45-54 2014 Margin of Error,Age Group 45-54 2014 Unemployment,Age Group 45-54 2014 Unemployment Margin of Error,Age Group 55-64 2014,Age Group 55-64 2014 Margin of Error,Age Group 55-64 2014 Unemployment,Age Group 55-64 2014 Unemployment Margin of Error,Age Group 65-74 2014,Age Group 65-74 2014 Margin of Error,Age Group 65-74 2014 Unemployment,Age Group 65-74 2014 Unemployment Margin of Error,Age Group 75+ 2014,Age Group 75+ 2014 Margin of Error,Age Group 75+ 2014 Unemployment,Age Group 75+ 2014 Unemployment Margin of Error,License,Street,City_y
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00015,4400 Grape Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00087,3995 East 50th Avenue,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00412,5050 York Street,Denver
Denver,Denver,80216,8154.0,772.0,13.2,4.1,717.0,238.0,15.4,14.2,1180.0,307.0,19.1,12.5,3498.0,466.0,11.3,4,1249.0,203.0,13.5,7.7,882.0,163.0,12.5,8.1,359.0,83.0,0.0,29.4,269.0,66.0,0.0,100,402R-00500,4501 Adams Street,Denver
Denver,Denver,80218,16918.0,758.0,6.1,1.6,262.0,104.0,12.2,20.2,1462.0,273.0,12.5,7.3,8964.0,626.0,4.3,1.8,1796.0,318.0,9.9,5.5,2408.0,261.0,4.7,3.8,1216.0,204.0,11.3,9.4,810.0,187.0,0.0,49.4,402R-00013,1301 Marion Street,Denver
Denver,Denver,80218,16918.0,758.0,6.1,1.6,262.0,104.0,12.2,20.2,1462.0,273.0,12.5,7.3,8964.0,626.0,4.3,1.8,1796.0,318.0,9.9,5.5,2408.0,261.0,4.7,3.8,1216.0,204.0,11.3,9.4,810.0,187.0,0.0,49.4,402R-00017,1736 Downing Street,Denver
Denver,Denver,80218,16918.0,758.0,6.1,1.6,262.0,104.0,12.2,20.2,1462.0,273.0,12.5,7.3,8964.0,626.0,4.3,1.8,1796.0,318.0,9.9,5.5,2408.0,261.0,4.7,3.8,1216.0,204.0,11.3,9.4,810.0,187.0,0.0,49.4,402R-00030,1500 East Colfax Avenue,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00664,155 North Federal Boulevard,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00137,2748 West Alameda Avenue,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00344,"755 South Federal Boulevard, Unit 5",Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00767,2440 West Evans Avenue,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00006,74 Federal Boulevard,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00164,330 Federal Boulevard,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00548,82 South Federal Boulevard,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00011,1568 South Federal Boulevard,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00049,4000 Morrison Road,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00540,2949 West Alameda Avenue,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00494,4820 Morrison Road,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00016,2601 West Alameda Avenue,Denver
Denver,Denver,80219,46383.0,1641.0,10.9,1.3,3696.0,433.0,29.8,9.8,4383.0,514.0,11.6,3.6,20037.0,1046.0,11.8,2,6844.0,510.0,5.7,2,5502.0,493.0,9.3,3.3,3328.0,307.0,2.9,3.5,2593.0,286.0,0.0,18.3,402R-00603,2426 South Federal Boulevard,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00047,4625 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00046,5130 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00676,5101 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00457,5702 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00238,4615 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00102,8151 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00519,7739 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00240,6302 East Colfax Avenue,Denver
Denver,Denver,80220,29428.0,1070.0,8.1,1.4,1716.0,361.0,42.7,15,2368.0,405.0,21.9,7.5,12508.0,817.0,5.4,1.6,4964.0,489.0,8.7,3.5,4211.0,390.0,3.3,2.7,2328.0,256.0,0.9,1.4,1333.0,243.0,0.0,28.5,402R-00085,5926 East Colfax Avenue,Denver
Denver,Adams,80221,31508.0,949.0,11.1,1.6,2250.0,373.0,29.0,9.6,3283.0,489.0,15.6,5.4,12525.0,635.0,9.1,2,5153.0,476.0,10.2,2.9,4246.0,365.0,8.9,3.5,2056.0,244.0,16.0,11.9,1995.0,255.0,0.0,23.3,402R-00446,"1451 Cortez Street, Unit A",Denver
Denver,Adams,80221,31508.0,949.0,11.1,1.6,2250.0,373.0,29.0,9.6,3283.0,489.0,15.6,5.4,12525.0,635.0,9.1,2,5153.0,476.0,10.2,2.9,4246.0,365.0,8.9,3.5,2056.0,244.0,16.0,11.9,1995.0,255.0,0.0,23.3,402R-00474,6681 Federal Boulevard,Denver
Denver,Denver,80222,17196.0,600.0,9.7,2,735.0,176.0,38.0,20.6,1549.0,357.0,10.9,5.1,6760.0,456.0,7.8,2.7,2609.0,285.0,9.8,4.8,2504.0,279.0,9.6,5.6,1220.0,170.0,6.4,6.5,1819.0,188.0,0.0,45.2,402R-00037,5885 East Evans Avenue,Denver
Denver,Denver,80222,17196.0,600.0,9.7,2,735.0,176.0,38.0,20.6,1549.0,357.0,10.9,5.1,6760.0,456.0,7.8,2.7,2609.0,285.0,9.8,4.8,2504.0,279.0,9.6,5.6,1220.0,170.0,6.4,6.5,1819.0,188.0,0.0,45.2,402R-00079,2020 South Colorado Boulevard,Denver
Denver,Denver,80222,17196.0,600.0,9.7,2,735.0,176.0,38.0,20.6,1549.0,357.0,10.9,5.1,6760.0,456.0,7.8,2.7,2609.0,285.0,9.8,4.8,2504.0,279.0,9.6,5.6,1220.0,170.0,6.4,6.5,1819.0,188.0,0.0,45.2,402R-00099,6359 East Evans Avenue,Denver
Denver,Denver,80222,17196.0,600.0,9.7,2,735.0,176.0,38.0,20.6,1549.0,357.0,10.9,5.1,6760.0,456.0,7.8,2.7,2609.0,285.0,9.8,4.8,2504.0,279.0,9.6,5.6,1220.0,170.0,6.4,6.5,1819.0,188.0,0.0,45.2,402R-00020,2777 South Colorado Boulevard,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00038,930 West Byers Place,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00069,1233 West Alameda Avenue,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00544,1075 South Fox Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00121,1410 South Santa Fe Drive,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00492,1798 West Mississippi Avenue,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00077,1178 South Kalamath Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00729,1110 West Virginia Avenue #1,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00744,4 South Santa Fe Drive,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00075,"1325 South Inca Street, Suite A",Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00207,380 Quivas Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00168,1941 West Evans Avenue,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00445,2291 South Kalamath Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00764,219 Vallejo Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00484,2645 South Santa Fe Drive Units D & E,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00600,2268 South Delaware Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00646,2042 South Bannock Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00409,2070 South Huron Street,Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00573,"755 South Jason Street, Unit 100",Denver
Denver,Denver,80223,13870.0,785.0,7.5,2.3,835.0,212.0,11.9,10.6,1412.0,334.0,9.1,7.2,5820.0,496.0,5.9,2.5,2199.0,317.0,9.9,7.2,1999.0,335.0,8.2,4.7,921.0,147.0,2.8,4.3,684.0,171.0,11.4,22.5,402R-00100,183 West Alameda Avenue,Denver
Denver,Denver,80224,14504.0,759.0,9.3,2.6,419.0,139.0,10.6,16.5,959.0,295.0,11.4,10.9,5109.0,507.0,11.3,4.2,2106.0,269.0,11.2,7.3,2333.0,320.0,2.2,1.8,1558.0,202.0,6.5,6.5,2020.0,223.0,0.0,14.4,402R-00373,7289 East Hampden Avenue,Denver
Denver,Denver,80224,14504.0,759.0,9.3,2.6,419.0,139.0,10.6,16.5,959.0,295.0,11.4,10.9,5109.0,507.0,11.3,4.2,2106.0,269.0,11.2,7.3,2333.0,320.0,2.2,1.8,1558.0,202.0,6.5,6.5,2020.0,223.0,0.0,14.4,402R-00430,"970 South Oneida Street, Unit 15",Denver
Denver,Denver,80224,14504.0,759.0,9.3,2.6,419.0,139.0,10.6,16.5,959.0,295.0,11.4,10.9,5109.0,507.0,11.3,4.2,2106.0,269.0,11.2,7.3,2333.0,320.0,2.2,1.8,1558.0,202.0,6.5,6.5,2020.0,223.0,0.0,14.4,402R-00024,6858 East Evans Avenue,Denver
Denver,Denver,80224,14504.0,759.0,9.3,2.6,419.0,139.0,10.6,16.5,959.0,295.0,11.4,10.9,5109.0,507.0,11.3,4.2,2106.0,269.0,11.2,7.3,2333.0,320.0,2.2,1.8,1558.0,202.0,6.5,6.5,2020.0,223.0,0.0,14.4,402R-00399,6853 Leetsdale Drive,Denver
Denver,Denver,80231,28492.0,893.0,6.6,1.6,1017.0,301.0,29.5,15.4,3244.0,556.0,5.7,3.4,12025.0,830.0,5.8,2.2,4380.0,524.0,5.1,3,3923.0,440.0,7.1,3.9,2105.0,283.0,13.9,9.2,1798.0,313.0,0.0,20.2,402R-00130,"3435 South Yosemite Street, Suite 200",Denver
Denver,Denver,80231,28492.0,893.0,6.6,1.6,1017.0,301.0,29.5,15.4,3244.0,556.0,5.7,3.4,12025.0,830.0,5.8,2.2,4380.0,524.0,5.1,3,3923.0,440.0,7.1,3.9,2105.0,283.0,13.9,9.2,1798.0,313.0,0.0,20.2,402R-00059,9206 East Hampden Avenue,Denver
Denver,Jefferson,80232,17867.0,613.0,7.9,1.8,856.0,240.0,27.8,13.2,1211.0,227.0,16.9,8.7,6315.0,481.0,7.1,2.7,2850.0,331.0,5.8,3,3031.0,340.0,5.6,3,1957.0,238.0,4.0,4.5,1647.0,265.0,16.2,17,402R-00360,1126 South Sheridan Boulevard,Denver
Denver,Jefferson,80232,17867.0,613.0,7.9,1.8,856.0,240.0,27.8,13.2,1211.0,227.0,16.9,8.7,6315.0,481.0,7.1,2.7,2850.0,331.0,5.8,3,3031.0,340.0,5.6,3,1957.0,238.0,4.0,4.5,1647.0,265.0,16.2,17,402R-00419,"1350 South Sheridan Boulevard, Unit 1&2",Denver
Denver,Adams,80233,36396.0,1038.0,8.5,1.5,2264.0,338.0,29.7,10.7,3392.0,481.0,11.1,5.5,14848.0,883.0,8.7,1.9,5979.0,509.0,5.6,2.1,5321.0,445.0,4.9,3.2,2463.0,314.0,0.0,5.2,2129.0,275.0,0.0,25.2,402R-00146,2100 East 112th Avenue Unit 5,Northglenn
Denver,Adams,80233,36396.0,1038.0,8.5,1.5,2264.0,338.0,29.7,10.7,3392.0,481.0,11.1,5.5,14848.0,883.0,8.7,1.9,5979.0,509.0,5.6,2.1,5321.0,445.0,4.9,3.2,2463.0,314.0,0.0,5.2,2129.0,275.0,0.0,25.2,402R-00633,"3901 East 112th Avenue, Unit G",Thornton
Denver,Adams,80233,36396.0,1038.0,8.5,1.5,2264.0,338.0,29.7,10.7,3392.0,481.0,11.1,5.5,14848.0,883.0,8.7,1.9,5979.0,509.0,5.6,2.1,5321.0,445.0,4.9,3.2,2463.0,314.0,0.0,5.2,2129.0,275.0,0.0,25.2,402R-00014,470 Malley Drive,Northglenn
Denver,Adams,80233,36396.0,1038.0,8.5,1.5,2264.0,338.0,29.7,10.7,3392.0,481.0,11.1,5.5,14848.0,883.0,8.7,1.9,5979.0,509.0,5.6,2.1,5321.0,445.0,4.9,3.2,2463.0,314.0,0.0,5.2,2129.0,275.0,0.0,25.2,402R-00529,11919 Washington Street,Northglenn
Denver,Adams,80234,20773.0,784.0,8.7,2.2,1226.0,308.0,31.8,13.8,1708.0,274.0,9.9,7.6,8206.0,559.0,7.3,2.5,3498.0,399.0,7.0,3.9,3271.0,429.0,5.5,3.4,1758.0,227.0,19.2,10,1106.0,193.0,0.0,63.2,402R-00417,920 West 104th Avenue,Northglenn
Denver,Adams,80234,20773.0,784.0,8.7,2.2,1226.0,308.0,31.8,13.8,1708.0,274.0,9.9,7.6,8206.0,559.0,7.3,2.5,3498.0,399.0,7.0,3.9,3271.0,429.0,5.5,3.4,1758.0,227.0,19.2,10,1106.0,193.0,0.0,63.2,402R-00132,"11450 Cherokee Street, Unit A6, & A7",Northglenn
Denver,Adams,80234,20773.0,784.0,8.7,2.2,1226.0,308.0,31.8,13.8,1708.0,274.0,9.9,7.6,8206.0,559.0,7.3,2.5,3498.0,399.0,7.0,3.9,3271.0,429.0,5.5,3.4,1758.0,227.0,19.2,10,1106.0,193.0,0.0,63.2,402R-00337,"10575 Melody Drive, Suite 101",Northglenn
Denver,Denver,80236,13174.0,728.0,8.8,2.2,867.0,361.0,0.0,9.6,1086.0,280.0,13.5,10.2,4736.0,446.0,7.2,2.8,2227.0,353.0,11.4,5.6,1729.0,242.0,12.0,7.5,1258.0,208.0,0.0,19.1,1271.0,233.0,0.0,31.8,402R-00135,3702 West Quincy Avenue,Denver
Denver,Denver,80237,16125.0,820.0,4.2,1.1,463.0,189.0,23.3,21.2,1004.0,243.0,1.8,2.9,6915.0,949.0,1.8,1.1,2409.0,354.0,6.7,4.1,2252.0,289.0,7.6,4.3,1622.0,261.0,4.3,4.5,1460.0,241.0,0.0,20.9,402R-00040,3555 South Yosemite Street,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00418,12005 East 37th Avenue,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00163,11975 East 40th Avenue,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00034,4750 Nome Street,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00062,4620 Peoria Street,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00677,5070 Oakland Street,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00736,11080 East 47th Avenue,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00710,111 South Madison Street Suite 111,Denver
Denver,Denver,80239,30284.0,1216.0,10.9,1.7,2741.0,324.0,33.4,10.9,3200.0,449.0,18.7,6.5,14063.0,804.0,8.2,1.8,4739.0,434.0,11.2,4,3003.0,399.0,3.6,2.8,1443.0,249.0,9.3,9.4,1095.0,223.0,0.0,22.5,402R-00044,10555 E 45th Avenue,Denver
