City_x,County,Zipcode,Total Population 2016,Total Population 2016 Margin of Error,Total Unemployment 2016,Total Unemployment 2016 margin of Error,Age Group 16-19 2016,Age Group 16-19 2016 Margin of Error,Age Group 16-19 2016 Unemployment,Age Group 16-19 2016 Unemployment Margin of Error,Age Group 20-24 2016,Age Group 20-24 2016 Margin of Error,Age Group 20-24 2016 Unemployment,Age Group 20-24 2016 Unemployment Margin of Error,Age Group 25-29 2016,Age Group 25-29 2016 Margin of Error,Age Group 25-29 2016 Unemployment,Age Group 25-29 2016 Unemployment Margin of Error,Age Group 30-34 2016,Age Group 30-34 2016 Margin of Error,Age Group 30-34 2016 Unemployment,Age Group 30-34 2016 Unemployment Margin of Error,Age Group 35-44 2016,Age Group 35-44 2016 Margin of Error,Age Group 35-44 2016 Unemployment,Age Group 35-44 2016 Unemployment Margin of Error,Age Group 45-54 2016,Age Group 45-54 2016 Margin of Error,Age Group 45-54 2016 Unemployment,Age Group 45-54 2016 Unemployment Margin of Error,Age Group 55-64 2016,Age Group 55-64 2016 Margin of Error,Age Group 55-64 2016 Unemployment,Age Group 55-64 2016 Unemployment Margin of Error,Age Group 60-64 2016,Age Group 60-64 2016 Margin of Error,Age Group 60-64 2016 Unemployment,Age Group 60-64 2016 Unemployment Margin of Error,Age Group 65-74 2016,Age Group 65-74 2016 Margin of Error,Age Group 65-74 2016 Unemployment,Age Group 65-74 2016 Unemployment Margin of Error,Age Group 75+ 2016,Age Group 75+ 2016 Margin of Error,Age Group 75+ 2016 Unemployment,Age Group 75+ 2016 Unemployment Margin of Error,License,Street,City_y
Denver,Denver,80210,30768.0,778.0,4.8,1,2601.0,324.0,18.5,10.2,3257.0,452.0,3.4,2.3,4140.0,479.0,4.3,2.6,3561.0,446.0,6.8,4.2,5252.0,413.0,3.3,1.5,4058.0,314.0,3.4,1.7,1971.0,264.0,7.3,3.6,2130.0,255.0,2.9,2.7,2133.0,232.0,2.1,2.1,1665.0,185.0,0.0,30.3,402R-00159,2215 East Mississippi Avenue,Denver
Denver,Denver,80210,30768.0,778.0,4.8,1,2601.0,324.0,18.5,10.2,3257.0,452.0,3.4,2.3,4140.0,479.0,4.3,2.6,3561.0,446.0,6.8,4.2,5252.0,413.0,3.3,1.5,4058.0,314.0,3.4,1.7,1971.0,264.0,7.3,3.6,2130.0,255.0,2.9,2.7,2133.0,232.0,2.1,2.1,1665.0,185.0,0.0,30.3,402R-00497,2394 South Broadway,Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00039,1406 West 38th Avenue,Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00042,3460 West 32nd Avenue,Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00733,"2563 15th Street, Suite 103",Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00224,"2301 7th Street, Suite B",Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00368,2209 West 32nd Avenue,Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00510,2000 West 32nd Avenue,Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00113,2707 West 38th Avenue,Denver
Denver,Denver,80211,28243.0,831.0,4.4,1.1,1082.0,265.0,16.8,13.7,1186.0,276.0,2.9,2.9,4159.0,424.0,3.4,2.9,4803.0,468.0,1.6,1,6434.0,456.0,5.9,2.3,3990.0,389.0,3.4,2.2,1584.0,279.0,8.0,6.4,1418.0,246.0,9.2,6.1,2069.0,258.0,3.7,6,1518.0,201.0,9.7,15.7,402R-00458,2675 West 38th Avenue,Denver
Denver,Denver,80212,16570.0,740.0,5.1,1.6,624.0,246.0,19.9,23.5,949.0,278.0,11.7,11.5,2166.0,413.0,0.8,0.9,2012.0,314.0,1.7,1.8,3359.0,391.0,4.2,1.9,2795.0,459.0,5.6,4,1008.0,193.0,4.1,5.4,1127.0,248.0,11.7,10.2,1421.0,216.0,13.7,15.1,1109.0,220.0,0.0,30,402R-00386,4012 West 38th Avenue,Denver
Denver,Denver,80212,16570.0,740.0,5.1,1.6,624.0,246.0,19.9,23.5,949.0,278.0,11.7,11.5,2166.0,413.0,0.8,0.9,2012.0,314.0,1.7,1.8,3359.0,391.0,4.2,1.9,2795.0,459.0,5.6,4,1008.0,193.0,4.1,5.4,1127.0,248.0,11.7,10.2,1421.0,216.0,13.7,15.1,1109.0,220.0,0.0,30,402R-00230,4735 West 38th Avenue,Denver
Denver,Denver,80212,16570.0,740.0,5.1,1.6,624.0,246.0,19.9,23.5,949.0,278.0,11.7,11.5,2166.0,413.0,0.8,0.9,2012.0,314.0,1.7,1.8,3359.0,391.0,4.2,1.9,2795.0,459.0,5.6,4,1008.0,193.0,4.1,5.4,1127.0,248.0,11.7,10.2,1421.0,216.0,13.7,15.1,1109.0,220.0,0.0,30,402R-00387,4103 Sheridan Boulevard,Mountain View
Denver,Denver,80212,16570.0,740.0,5.1,1.6,624.0,246.0,19.9,23.5,949.0,278.0,11.7,11.5,2166.0,413.0,0.8,0.9,2012.0,314.0,1.7,1.8,3359.0,391.0,4.2,1.9,2795.0,459.0,5.6,4,1008.0,193.0,4.1,5.4,1127.0,248.0,11.7,10.2,1421.0,216.0,13.7,15.1,1109.0,220.0,0.0,30,402R-00592,5201 West 48th Avenue,Denver
Denver,Denver,80212,16570.0,740.0,5.1,1.6,624.0,246.0,19.9,23.5,949.0,278.0,11.7,11.5,2166.0,413.0,0.8,0.9,2012.0,314.0,1.7,1.8,3359.0,391.0,4.2,1.9,2795.0,459.0,5.6,4,1008.0,193.0,4.1,5.4,1127.0,248.0,11.7,10.2,1421.0,216.0,13.7,15.1,1109.0,220.0,0.0,30,402R-00098,5440 West 44th Avenue,Mountain View
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00050,2517 Sheridan Boulevard,Edgewater
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00094,5840 West 25th Avenue,Edgewater
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00043,"2045 Sheridan Boulevard, Unit B",Edgewater
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00179,2553 Sheridan Boulevard,Edgewater
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00335,5610 West 20th Avenue,Edgewater
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00251,734 Sheridan Boulevard,Denver
Denver,Jefferson,80214,20859.0,810.0,8.8,1.8,819.0,263.0,54.0,25.9,2010.0,370.0,5.4,4.4,3172.0,440.0,5.5,4.5,2100.0,335.0,7.3,4,3234.0,353.0,10.7,4.9,3399.0,383.0,10.0,4.3,1501.0,286.0,6.9,5.2,1439.0,249.0,3.8,4.7,1657.0,252.0,6.9,7,1528.0,199.0,7.1,16.7,402R-00298,6020 West 20th Avenue,Edgewater
Denver,Jefferson,80215,15776.0,702.0,6.9,1.8,645.0,175.0,31.4,23.8,1350.0,341.0,10.5,5.9,1638.0,332.0,4.9,4.2,1172.0,274.0,6.2,5.7,2225.0,323.0,4.6,3.9,2216.0,261.0,6.4,3.4,1634.0,213.0,7.1,5.2,1299.0,216.0,1.7,1.8,1567.0,231.0,4.8,6.7,2030.0,230.0,0.0,19.2,402R-00217,10030 West 27th Avenue,Wheat Ridge
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00010,4095 Jackson Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00438,505 West 40th Avenue,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00003,5110 Race Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00465,4571 Ivy Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00596,"4902 East Smith Road, Unit C",Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00709,4414 Vine Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00021,4690 Brighton Boulevard,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00104,4401 East 46th Avenue Unit  B,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00060,"3480 Park Avenue West, Unit B",Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00345,5155 East 46th Avenue,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00084,4975 Vasquez Boulevard,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00192,4773 North Fox Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00191,5194 Washington Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00071,6666 East Stapleton South Drive,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00758,3900 East 48th Avenue,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00007,4305 Brighton Boulevard,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00495,3450 Brighton Boulevard,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00218,"4500 Washington Street, Unit B",Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00125,4935 York Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00493,620 East 58th Avenue,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00015,4400 Grape Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00087,3995 East 50th Avenue,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00412,5050 York Street,Denver
Denver,Denver,80216,9432.0,794.0,7.9,2.9,963.0,303.0,7.4,8.5,1332.0,375.0,11.8,8,1167.0,279.0,9.7,6.6,1021.0,252.0,14.6,9,1642.0,353.0,5.9,5,1518.0,231.0,5.4,3.5,551.0,147.0,3.4,5.5,506.0,200.0,0.0,9.1,390.0,105.0,0.0,21.4,342.0,89.0,0.0,100,402R-00500,4501 Adams Street,Denver
Denver,Denver,80218,17279.0,761.0,5.2,1.3,358.0,160.0,0.0,38.8,1227.0,226.0,10.4,7.7,3949.0,400.0,1.2,1.1,2843.0,431.0,2.2,2.3,2936.0,351.0,4.4,2.7,1518.0,254.0,15.1,6,1153.0,260.0,7.6,7.2,1100.0,214.0,14.6,10.7,1425.0,198.0,5.7,6.6,770.0,171.0,24.0,33.7,402R-00013,1301 Marion Street,Denver
Denver,Denver,80218,17279.0,761.0,5.2,1.3,358.0,160.0,0.0,38.8,1227.0,226.0,10.4,7.7,3949.0,400.0,1.2,1.1,2843.0,431.0,2.2,2.3,2936.0,351.0,4.4,2.7,1518.0,254.0,15.1,6,1153.0,260.0,7.6,7.2,1100.0,214.0,14.6,10.7,1425.0,198.0,5.7,6.6,770.0,171.0,24.0,33.7,402R-00017,1736 Downing Street,Denver
Denver,Denver,80218,17279.0,761.0,5.2,1.3,358.0,160.0,0.0,38.8,1227.0,226.0,10.4,7.7,3949.0,400.0,1.2,1.1,2843.0,431.0,2.2,2.3,2936.0,351.0,4.4,2.7,1518.0,254.0,15.1,6,1153.0,260.0,7.6,7.2,1100.0,214.0,14.6,10.7,1425.0,198.0,5.7,6.6,770.0,171.0,24.0,33.7,402R-00030,1500 East Colfax Avenue,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00664,155 North Federal Boulevard,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00137,2748 West Alameda Avenue,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00344,"755 South Federal Boulevard, Unit 5",Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00767,2440 West Evans Avenue,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00006,74 Federal Boulevard,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00164,330 Federal Boulevard,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00548,82 South Federal Boulevard,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00011,1568 South Federal Boulevard,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00049,4000 Morrison Road,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00540,2949 West Alameda Avenue,Denver
Denver,Denver,80219,48785.0,1443.0,5.7,1.1,3879.0,452.0,20.4,8.6,4547.0,532.0,5.7,2.8,5624.0,587.0,5.8,2.7,5200.0,510.0,6.0,2.7,9729.0,709.0,3.8,1.7,7668.0,538.0,3.7,1.7,3462.0,408.0,5.6,2.6,2873.0,358.0,10.3,5.6,3260.0,366.0,5.4,4.7,2543.0,297.0,5.1,8,402R-00494,4820 Morrison Road,Denver
