City_x,County,Zipcode,Total Population 2012,Total Population 2012 Margin of Error,Total Unemployment 2012,Total Unemployment 2012 margin of Error,Age Group 16-19 2012,Age Group 16-19 2012 Margin of Error,Age Group 16-19 2012 Unemployment,Age Group 16-19 2012 Unemployment Margin of Error,Age Group 20-24 2012,Age Group 20-24 2012 Margin of Error,Age Group 20-24 2012 Unemployment,Age Group 20-24 2012 Unemployment Margin of Error,Age Group 25-44 2012,Age Group 25-44 2012 Margin of Error,Age Group 25-44 2012 Unemployment,Age Group 25-44 2012 Unemployment Margin of Error,Age Group 45-54 2012,Age Group 45-54 2012 Margin of Error,Age Group 45-54 2012 Unemployment,Age Group 45-54 2012 Unemployment Margin of Error,Age Group 55-64 2012,Age Group 55-64 2012 Margin of Error,Age Group 55-64 2012 Unemployment,Age Group 55-64 2012 Unemployment Margin of Error,Age Group 65-74 2012,Age Group 65-74 2012 Margin of Error,Age Group 65-74 2012 Unemployment,Age Group 65-74 2012 Unemployment Margin of Error,Age Group 75+ 2012,Age Group 75+ 2012 Margin of Error,Age Group 75+ 2012 Unemployment,Age Group 75+ 2012 Unemployment Margin of Error,License,Street,City_y
Denver,Denver,80204,23291.0,986.0,10.9,2,1740.0,394.0,21.4,11.8,2835.0,413.0,13.9,5.5,10720.0,639.0,9.2,2.7,2832.0,336.0,13.3,4.4,2452.0,305.0,7.3,4.2,1587.0,206.0,8.1,9.3,1125.0,176.0,32.3,30.9,402R-00515,3937 West Colfax Avenue,Denver
Denver,Denver,80204,23291.0,986.0,10.9,2,1740.0,394.0,21.4,11.8,2835.0,413.0,13.9,5.5,10720.0,639.0,9.2,2.7,2832.0,336.0,13.3,4.4,2452.0,305.0,7.3,4.2,1587.0,206.0,8.1,9.3,1125.0,176.0,32.3,30.9,402R-00613,1136 Yuma Court,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00253,"2119 Larimer Street, Suite 1",Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00053,3054 Larimer Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00167,2863 Larimer Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00026,2615 Welton Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00614,3944 High Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00019,2042 Arapahoe Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00656,3954 Williams Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00133,"2117 Larimer Street, #1",Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00385,3814 Walnut Street,Denver
Denver,Denver,80205,22235.0,1021.0,12.4,2,1028.0,236.0,33.7,13.1,1986.0,416.0,19.3,7.5,10877.0,589.0,8.4,2.2,3687.0,509.0,17.1,4.7,2327.0,296.0,16.4,7.5,1208.0,209.0,0,12.6,1122.0,146.0,23.8,24.6,402R-00602,800 Park Avenue West,Denver
Denver,Denver,80206,18743.0,631.0,6.1,1.5,341.0,117.0,15.8,22.5,1757.0,322.0,3.4,2.4,8427.0,537.0,5.3,1.8,2585.0,326.0,9.3,4,3006.0,342.0,7.6,4.2,1638.0,283.0,5.6,7.4,989.0,189.0,0,27.9,402R-00086,310 Saint Paul Street,Denver
Denver,Denver,80206,18743.0,631.0,6.1,1.5,341.0,117.0,15.8,22.5,1757.0,322.0,3.4,2.4,8427.0,537.0,5.3,1.8,2585.0,326.0,9.3,4,3006.0,342.0,7.6,4.2,1638.0,283.0,5.6,7.4,989.0,189.0,0,27.9,402R-00400,3121 East Colfax Avenue,Denver
Denver,Denver,80206,18743.0,631.0,6.1,1.5,341.0,117.0,15.8,22.5,1757.0,322.0,3.4,2.4,8427.0,537.0,5.3,1.8,2585.0,326.0,9.3,4,3006.0,342.0,7.6,4.2,1638.0,283.0,5.6,7.4,989.0,189.0,0,27.9,402R-00082,2028 East Colfax Avenue,Denver
Denver,Denver,80207,15966.0,694.0,11,1.8,763.0,187.0,37.5,21.4,1109.0,240.0,14.8,8.2,6485.0,414.0,10.5,2.6,2591.0,289.0,12.2,5.1,2298.0,294.0,5.3,3.2,1421.0,202.0,22,19.2,1299.0,194.0,0,33.5,402R-00454,3955 Oneida Street,Denver
Denver,Denver,80207,15966.0,694.0,11,1.8,763.0,187.0,37.5,21.4,1109.0,240.0,14.8,8.2,6485.0,414.0,10.5,2.6,2591.0,289.0,12.2,5.1,2298.0,294.0,5.3,3.2,1421.0,202.0,22,19.2,1299.0,194.0,0,33.5,402R-00004,"3835 Elm Street, Unit C",Denver
Denver,Denver,80207,15966.0,694.0,11,1.8,763.0,187.0,37.5,21.4,1109.0,240.0,14.8,8.2,6485.0,414.0,10.5,2.6,2591.0,289.0,12.2,5.1,2298.0,294.0,5.3,3.2,1421.0,202.0,22,19.2,1299.0,194.0,0,33.5,402R-00073,3950 Holly Street,Denver
Denver,Denver,80209,19088.0,755.0,6.6,1.8,482.0,177.0,6.6,10.7,1043.0,262.0,8.6,7.6,8757.0,552.0,6.3,2.2,2903.0,370.0,9.6,4.3,3251.0,374.0,3.5,2.4,1281.0,221.0,6.8,6.4,1371.0,227.0,0,42.7,402R-00166,432 South Broadway,Denver
Denver,Denver,80209,19088.0,755.0,6.6,1.8,482.0,177.0,6.6,10.7,1043.0,262.0,8.6,7.6,8757.0,552.0,6.3,2.2,2903.0,370.0,9.6,4.3,3251.0,374.0,3.5,2.4,1281.0,221.0,6.8,6.4,1371.0,227.0,0,42.7,402R-00186,399 South Harrison Street,Denver
Denver,Denver,80209,19088.0,755.0,6.6,1.8,482.0,177.0,6.6,10.7,1043.0,262.0,8.6,7.6,8757.0,552.0,6.3,2.2,2903.0,370.0,9.6,4.3,3251.0,374.0,3.5,2.4,1281.0,221.0,6.8,6.4,1371.0,227.0,0,42.7,402R-00139,985 South Logan Street,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00165,1755 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00601,1909 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00022,1640 East Evans Avenue,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00144,2020 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00096,2057 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00012,1881 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00103,1810 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00101,2262 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00148,2568 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00078,1568 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00587,1911 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00048,2251 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00032,1724 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00041,2383 South Downing Street,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00058,2001 South Broadway,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00159,2215 East Mississippi Avenue,Denver
Denver,Denver,80210,29964.0,946.0,7.3,1.5,2576.0,383.0,23.3,14.5,4108.0,567.0,6.5,3.2,11973.0,658.0,6.3,1.8,4152.0,358.0,7.9,3,3787.0,319.0,5.4,2.4,1677.0,257.0,6.2,5.3,1691.0,189.0,0,49.9,402R-00497,2394 South Broadway,Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00039,1406 West 38th Avenue,Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00042,3460 West 32nd Avenue,Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00733,"2563 15th Street, Suite 103",Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00224,"2301 7th Street, Suite B",Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00368,2209 West 32nd Avenue,Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00510,2000 West 32nd Avenue,Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00113,2707 West 38th Avenue,Denver
Denver,Denver,80211,27035.0,1048.0,8.7,1.4,1354.0,306.0,24.7,11.7,1964.0,471.0,24,9.9,13523.0,728.0,6.7,2,3631.0,423.0,8,3.6,3395.0,394.0,5.1,2.7,1609.0,230.0,9.3,6.9,1559.0,213.0,0,36.4,402R-00458,2675 West 38th Avenue,Denver
Denver,Denver,80212,15406.0,908.0,7.8,2.4,513.0,199.0,41.2,26.1,937.0,249.0,13.1,11.3,6714.0,620.0,4.6,1.9,2407.0,382.0,11.2,5.4,2108.0,321.0,5.1,3.2,1529.0,270.0,7.3,9.6,1198.0,226.0,17.4,26.6,402R-00386,4012 West 38th Avenue,Denver
Denver,Denver,80212,15406.0,908.0,7.8,2.4,513.0,199.0,41.2,26.1,937.0,249.0,13.1,11.3,6714.0,620.0,4.6,1.9,2407.0,382.0,11.2,5.4,2108.0,321.0,5.1,3.2,1529.0,270.0,7.3,9.6,1198.0,226.0,17.4,26.6,402R-00230,4735 West 38th Avenue,Denver
Denver,Denver,80212,15406.0,908.0,7.8,2.4,513.0,199.0,41.2,26.1,937.0,249.0,13.1,11.3,6714.0,620.0,4.6,1.9,2407.0,382.0,11.2,5.4,2108.0,321.0,5.1,3.2,1529.0,270.0,7.3,9.6,1198.0,226.0,17.4,26.6,402R-00387,4103 Sheridan Boulevard,Mountain View
Denver,Denver,80212,15406.0,908.0,7.8,2.4,513.0,199.0,41.2,26.1,937.0,249.0,13.1,11.3,6714.0,620.0,4.6,1.9,2407.0,382.0,11.2,5.4,2108.0,321.0,5.1,3.2,1529.0,270.0,7.3,9.6,1198.0,226.0,17.4,26.6,402R-00592,5201 West 48th Avenue,Denver
Denver,Denver,80212,15406.0,908.0,7.8,2.4,513.0,199.0,41.2,26.1,937.0,249.0,13.1,11.3,6714.0,620.0,4.6,1.9,2407.0,382.0,11.2,5.4,2108.0,321.0,5.1,3.2,1529.0,270.0,7.3,9.6,1198.0,226.0,17.4,26.6,402R-00098,5440 West 44th Avenue,Mountain View
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00050,2517 Sheridan Boulevard,Edgewater
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00094,5840 West 25th Avenue,Edgewater
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00043,"2045 Sheridan Boulevard, Unit B",Edgewater
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00179,2553 Sheridan Boulevard,Edgewater
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00335,5610 West 20th Avenue,Edgewater
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00251,734 Sheridan Boulevard,Denver
Denver,Jefferson,80214,19472.0,988.0,11.2,2.2,964.0,332.0,50.8,21.7,1855.0,400.0,7.5,6.4,7966.0,626.0,7.9,3.4,3330.0,486.0,16.5,5.1,2406.0,347.0,10.2,6,1262.0,250.0,0,10.8,1689.0,252.0,0,56.2,402R-00298,6020 West 20th Avenue,Edgewater
Denver,Jefferson,80215,14748.0,609.0,11.7,2.2,937.0,239.0,31.5,19.5,1346.0,374.0,27.8,10.7,3886.0,412.0,8,3,2655.0,252.0,7.2,3,2782.0,249.0,10.9,4.7,1504.0,211.0,5.7,6.7,1638.0,195.0,3.9,6,402R-00217,10030 West 27th Avenue,Wheat Ridge
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00010,4095 Jackson Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00438,505 West 40th Avenue,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00003,5110 Race Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00465,4571 Ivy Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00596,"4902 East Smith Road, Unit C",Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00709,4414 Vine Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00021,4690 Brighton Boulevard,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00104,4401 East 46th Avenue Unit  B,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00060,"3480 Park Avenue West, Unit B",Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00345,5155 East 46th Avenue,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00084,4975 Vasquez Boulevard,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00192,4773 North Fox Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00191,5194 Washington Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00071,6666 East Stapleton South Drive,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00758,3900 East 48th Avenue,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00007,4305 Brighton Boulevard,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00495,3450 Brighton Boulevard,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00218,"4500 Washington Street, Unit B",Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00125,4935 York Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00493,620 East 58th Avenue,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00015,4400 Grape Street,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00087,3995 East 50th Avenue,Denver
Denver,Denver,80216,8024.0,666.0,15.6,5,806.0,170.0,19.8,13.3,939.0,207.0,16.4,9.4,3482.0,446.0,13,5.9,1200.0,224.0,20.7,9.3,922.0,151.0,16.6,11.5,413.0,114.0,14.5,23.1,262.0,100.0,0,100,402R-00412,5050 York Street,Denver
