City_x,County,Zipcode,Total Population 2013,Total Population 2013 Margin of Error,Total Unemployment 2013,Total Unemployment 2013 margin of Error,Age Group 16-19 2013,Age Group 16-19 2013 Margin of Error,Age Group 16-19 2013 Unemployment,Age Group 16-19 2013 Unemployment Margin of Error,Age Group 20-24 2013,Age Group 20-24 2013 Margin of Error,Age Group 20-24 2013 Unemployment,Age Group 20-24 2013 Unemployment Margin of Error,Age Group 25-44 2013,Age Group 25-44 2013 Margin of Error,Age Group 25-44 2013 Unemployment,Age Group 25-44 2013 Unemployment Margin of Error,Age Group 45-54 2013,Age Group 45-54 2013 Margin of Error,Age Group 45-54 2013 Unemployment,Age Group 45-54 2013 Unemployment Margin of Error,Age Group 55-64 2013,Age Group 55-64 2013 Margin of Error,Age Group 55-64 2013 Unemployment,Age Group 55-64 2013 Unemployment Margin of Error,Age Group 65-74 2013,Age Group 65-74 2013 Margin of Error,Age Group 65-74 2013 Unemployment,Age Group 65-74 2013 Unemployment Margin of Error,Age Group 75+ 2013,Age Group 75+ 2013 Margin of Error,Age Group 75+ 2013 Unemployment,Age Group 75+ 2013 Unemployment Margin of Error,License,Street,City_y
Avon,Eagle,81620,8614.0,645.0,4.3,2.5,427.0,160.0,21.4,32.8,1167.0,442.0,7.9,8.1,4624.0,587.0,3.1,3.6,1180.0,357.0,3.7,4.6,835.0,283.0,3.2,5.2,294.0,135.0,0,17,87.0,78.0,-,**,402R-00242,40690 Highway 6 Suite E-2,Avon
Avon,Eagle,81620,8614.0,645.0,4.3,2.5,427.0,160.0,21.4,32.8,1167.0,442.0,7.9,8.1,4624.0,587.0,3.1,3.6,1180.0,357.0,3.7,4.6,835.0,283.0,3.2,5.2,294.0,135.0,0,17,87.0,78.0,-,**,402R-00226,"40814 Highway 6, Units C & D",Avon
Avon,Eagle,81620,8614.0,645.0,4.3,2.5,427.0,160.0,21.4,32.8,1167.0,442.0,7.9,8.1,4624.0,587.0,3.1,3.6,1180.0,357.0,3.7,4.6,835.0,283.0,3.2,5.2,294.0,135.0,0,17,87.0,78.0,-,**,402R-00405,40801 Highway 6 Suite 5,Avon
Basalt,Eagle,81621,5546.0,683.0,11.5,5.9,368.0,143.0,43.3,35.8,563.0,310.0,20,23.9,2016.0,438.0,8.2,5.6,1216.0,264.0,11,8.3,905.0,246.0,6.3,6.1,400.0,163.0,6.2,8,78.0,73.0,72.1,54.8,402R-00753,174 Midland Avenue,Basalt
Basalt,Eagle,81621,5546.0,683.0,11.5,5.9,368.0,143.0,43.3,35.8,563.0,310.0,20,23.9,2016.0,438.0,8.2,5.6,1216.0,264.0,11,8.3,905.0,246.0,6.3,6.1,400.0,163.0,6.2,8,78.0,73.0,72.1,54.8,402R-00246,165 Southside Drive,Basalt
Carbondale,Garfield,81623,11464.0,857.0,9.6,3.5,909.0,242.0,31.8,22.1,577.0,243.0,12.3,13,4322.0,546.0,7.8,4.1,2254.0,387.0,6.4,4.9,2052.0,316.0,10,5.1,906.0,181.0,15.4,14.3,444.0,164.0,27.5,40,402R-00072,"615 Buggy Circle, Unit D",Carbondale
Carbondale,Garfield,81623,11464.0,857.0,9.6,3.5,909.0,242.0,31.8,22.1,577.0,243.0,12.3,13,4322.0,546.0,7.8,4.1,2254.0,387.0,6.4,4.9,2052.0,316.0,10,5.1,906.0,181.0,15.4,14.3,444.0,164.0,27.5,40,402R-00138,"580 Main Street, Suite 300",Carbondale
Carbondale,Garfield,81623,11464.0,857.0,9.6,3.5,909.0,242.0,31.8,22.1,577.0,243.0,12.3,13,4322.0,546.0,7.8,4.1,2254.0,387.0,6.4,4.9,2052.0,316.0,10,5.1,906.0,181.0,15.4,14.3,444.0,164.0,27.5,40,402R-00705,922 Highway 133,Carbondale
Carbondale,Garfield,81623,11464.0,857.0,9.6,3.5,909.0,242.0,31.8,22.1,577.0,243.0,12.3,13,4322.0,546.0,7.8,4.1,2254.0,387.0,6.4,4.9,2052.0,316.0,10,5.1,906.0,181.0,15.4,14.3,444.0,164.0,27.5,40,402R-00467,304 Highway 133,Carbondale
De Beque,Mesa,81630,624.0,102.0,12.3,4.5,37.0,28.0,36.8,41.6,41.0,29.0,26.8,25.6,163.0,46.0,13.5,9,181.0,51.0,6.6,5.4,84.0,38.0,3.1,6,41.0,18.0,37.5,47.2,77.0,29.0,0,100,402R-00694,2034 I-70 Frontage Road,De Beque
De Beque,Mesa,81630,624.0,102.0,12.3,4.5,37.0,28.0,36.8,41.6,41.0,29.0,26.8,25.6,163.0,46.0,13.5,9,181.0,51.0,6.6,5.4,84.0,38.0,3.1,6,41.0,18.0,37.5,47.2,77.0,29.0,0,100,402R-00369,170 East 3rd Street,De Beque
De Beque,Mesa,81630,624.0,102.0,12.3,4.5,37.0,28.0,36.8,41.6,41.0,29.0,26.8,25.6,163.0,46.0,13.5,9,181.0,51.0,6.6,5.4,84.0,38.0,3.1,6,41.0,18.0,37.5,47.2,77.0,29.0,0,100,402R-00318,4550 Highway 6 and 24,De Beque
De Beque,Mesa,81630,624.0,102.0,12.3,4.5,37.0,28.0,36.8,41.6,41.0,29.0,26.8,25.6,163.0,46.0,13.5,9,181.0,51.0,6.6,5.4,84.0,38.0,3.1,6,41.0,18.0,37.5,47.2,77.0,29.0,0,100,402R-00704,2185 45 1/2 Road Suite 102,De Beque
Eagle,Eagle,81631,5997.0,579.0,4.4,2.5,215.0,132.0,0,24.3,159.0,118.0,46,37.9,2879.0,464.0,0,1.3,1047.0,322.0,9.1,6.8,1064.0,297.0,6.5,8.7,424.0,193.0,0,10.9,209.0,124.0,-,**,402R-00211,"1286 Chambers Avenue, Suite 101",Eagle
Edwards,Eagle,81632,7218.0,678.0,2.7,1.7,585.0,185.0,0,12.4,553.0,227.0,2.5,4,3168.0,534.0,1.6,1.9,1396.0,391.0,3.5,3.3,909.0,216.0,2,3.3,438.0,161.0,22.5,32.7,169.0,117.0,0,82.3,402R-00257,"57 Edwards Access Road, Units 18, 19 & 20",Edwards
Edwards,Eagle,81632,7218.0,678.0,2.7,1.7,585.0,185.0,0,12.4,553.0,227.0,2.5,4,3168.0,534.0,1.6,1.9,1396.0,391.0,3.5,3.3,909.0,216.0,2,3.3,438.0,161.0,22.5,32.7,169.0,117.0,0,82.3,402R-00571,"210 Edwards Village Boulevard, Suite B110",Edwards
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00528,104 Cardinal Way,Parachute
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00522,"150 South Columbine Court, Unit 100",Parachute
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00560,258 South Rail Road,Parachute
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00518,"315 East 1st Street, Suite A",Parachute
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00685,254 South Rail Road,Parachute
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00526,248 East First Street,Parachute
Parachute,Garfield,81635,4984.0,457.0,7.9,3.4,538.0,192.0,22,18.2,225.0,150.0,0,13.5,1605.0,262.0,6.7,3.5,790.0,197.0,3.8,5.1,935.0,274.0,16.6,15.7,485.0,152.0,0,21.6,406.0,128.0,0,55.1,402R-00693,"393 East 2nd Street, Unit 6",Parachute
Silt,Garfield,81652,3481.0,340.0,11.9,4.5,301.0,95.0,58,32.9,304.0,123.0,29.4,20.7,1220.0,162.0,8.1,5.9,637.0,136.0,4.2,4.1,667.0,211.0,7.9,6.3,244.0,102.0,43.8,45.5,108.0,56.0,0,100,402R-00332,730 Main Street,Silt
Silt,Garfield,81652,3481.0,340.0,11.9,4.5,301.0,95.0,58,32.9,304.0,123.0,29.4,20.7,1220.0,162.0,8.1,5.9,637.0,136.0,4.2,4.1,667.0,211.0,7.9,6.3,244.0,102.0,43.8,45.5,108.0,56.0,0,100,402R-00259,502 Front Street,Silt
