City_x,County,Zipcode,Total Population 2015,Total Population 2015 Margin of Error,Total Unemployment 2015,Total Unemployment 2015 margin of Error,Age Group 16-19 2015,Age Group 16-19 2015 Margin of Error,Age Group 16-19 2015 Unemployment,Age Group 16-19 2015 Unemployment Margin of Error,Age Group 20-24 2015,Age Group 20-24 2015 Margin of Error,Age Group 20-24 2015 Unemployment,Age Group 20-24 2015 Unemployment Margin of Error,Age Group 25-29 2015,Age Group 25-29 2015 Margin of Error,Age Group 25-29 2015 Unemployment,Age Group 25-29 2015 Unemployment Margin of Error,Age Group 30-34 2015,Age Group 30-34 2015 Margin of Error,Age Group 30-34 2015 Unemployment,Age Group 30-34 2015 Unemployment Margin of Error,Age Group 35-44 2015,Age Group 35-44 2015 Margin of Error,Age Group 35-44 2015 Unemployment,Age Group 35-44 2015 Unemployment Margin of Error,Age Group 45-54 2015,Age Group 45-54 2015 Margin of Error,Age Group 45-54 2015 Unemployment,Age Group 45-54 2015 Unemployment Margin of Error,Age Group 55-64 2015,Age Group 55-64 2015 Margin of Error,Age Group 55-64 2015 Unemployment,Age Group 55-64 2015 Unemployment Margin of Error,Age Group 60-64 2015,Age Group 60-64 2015 Margin of Error,Age Group 60-64 2015 Unemployment,Age Group 60-64 2015 Unemployment Margin of Error,Age Group 65-74 2015,Age Group 65-74 2015 Margin of Error,Age Group 65-74 2015 Unemployment,Age Group 65-74 2015 Unemployment Margin of Error,Age Group 75+ 2015,Age Group 75+ 2015 Margin of Error,Age Group 75+ 2015 Unemployment,Age Group 75+ 2015 Unemployment Margin of Error,License,Street,City_y
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00112,1660 North Pearl Street,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00408,105 East 7th Avenue,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00479,745 East 6th Avenue,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00076,20 East 9th Avenue,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00769,1250 Grant Street,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00340,260 Broadway,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00449,852 North Broadway,Denver
Denver,Denver,80203,19893.0,876.0,4.6,1.1,68.0,56.0,-,**,2401.0,395.0,2.4,1.6,5433.0,468.0,4,2,4168.0,521.0,4.7,2.7,2644.0,339.0,5.7,4,1892.0,302.0,2.6,2.6,892.0,241.0,8.8,7.3,1118.0,246.0,16.7,10.6,895.0,197.0,0,8.8,382.0,111.0,0,39.5,402R-00031,330 East Colfax Avenue,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00055,2059 West 9th Avenue,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00187,445 Federal Boulevard,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00105,1269 Elati Street,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00361,4801 West Colfax Avenue,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00396,1133 Bannock Street,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00126,990 West 6th Avenue Suite #5,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00152,"1355 Santa Fe Drive, Suite F",Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00005,"777 Canosa Court, Unit 102",Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00543,419 West 13th Avenue,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00045,1630 North Federal Boulevard,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00756,2895 West 8th Avenue,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00515,3937 West Colfax Avenue,Denver
Denver,Denver,80204,24773.0,1140.0,9.8,1.7,1674.0,327.0,21.4,13,2859.0,329.0,10.9,4.7,3480.0,412.0,6.6,3.2,2842.0,332.0,12.4,5,4448.0,425.0,9.3,3.3,3381.0,410.0,6.8,3.3,1680.0,269.0,10.5,5.5,1532.0,233.0,10.1,5.4,1644.0,227.0,7,7.7,1233.0,173.0,41.5,28.5,402R-00613,1136 Yuma Court,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00253,"2119 Larimer Street, Suite 1",Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00053,3054 Larimer Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00167,2863 Larimer Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00026,2615 Welton Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00614,3944 High Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00019,2042 Arapahoe Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00656,3954 Williams Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00133,"2117 Larimer Street, #1",Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00385,3814 Walnut Street,Denver
Denver,Denver,80205,25482.0,1184.0,8.4,1.7,722.0,158.0,39.9,21.5,2435.0,546.0,12.6,7.4,4755.0,651.0,5.5,3,3738.0,479.0,4.3,2.1,5069.0,527.0,7.8,2.9,3578.0,460.0,13.6,4.1,1433.0,298.0,14.5,10.5,1383.0,204.0,6.6,6,1296.0,192.0,6.7,11.7,1073.0,153.0,18.1,23.6,402R-00602,800 Park Avenue West,Denver
Denver,Denver,80206,20374.0,664.0,3.7,0.9,307.0,112.0,10.6,14.1,1329.0,246.0,2.4,2.7,3478.0,416.0,4,2.9,3262.0,418.0,2.3,1.6,3715.0,376.0,3.2,1.7,2402.0,293.0,6.5,3.1,1276.0,231.0,4.4,3.7,1608.0,259.0,2,2.3,1964.0,249.0,4.4,2.8,1033.0,176.0,6.4,10.4,402R-00086,310 Saint Paul Street,Denver
Denver,Denver,80206,20374.0,664.0,3.7,0.9,307.0,112.0,10.6,14.1,1329.0,246.0,2.4,2.7,3478.0,416.0,4,2.9,3262.0,418.0,2.3,1.6,3715.0,376.0,3.2,1.7,2402.0,293.0,6.5,3.1,1276.0,231.0,4.4,3.7,1608.0,259.0,2,2.3,1964.0,249.0,4.4,2.8,1033.0,176.0,6.4,10.4,402R-00400,3121 East Colfax Avenue,Denver
Denver,Denver,80206,20374.0,664.0,3.7,0.9,307.0,112.0,10.6,14.1,1329.0,246.0,2.4,2.7,3478.0,416.0,4,2.9,3262.0,418.0,2.3,1.6,3715.0,376.0,3.2,1.7,2402.0,293.0,6.5,3.1,1276.0,231.0,4.4,3.7,1608.0,259.0,2,2.3,1964.0,249.0,4.4,2.8,1033.0,176.0,6.4,10.4,402R-00082,2028 East Colfax Avenue,Denver
Denver,Denver,80207,18963.0,786.0,6.8,1.4,856.0,169.0,48.9,18.7,1093.0,274.0,4.6,4.3,2094.0,436.0,9.4,5.8,2326.0,360.0,4.2,2.9,3868.0,443.0,4.7,2.5,2929.0,308.0,4,2.1,1403.0,259.0,8.1,5.5,1188.0,217.0,7.7,5.5,1904.0,212.0,6.1,7.3,1302.0,220.0,0,43,402R-00454,3955 Oneida Street,Denver
Denver,Denver,80207,18963.0,786.0,6.8,1.4,856.0,169.0,48.9,18.7,1093.0,274.0,4.6,4.3,2094.0,436.0,9.4,5.8,2326.0,360.0,4.2,2.9,3868.0,443.0,4.7,2.5,2929.0,308.0,4,2.1,1403.0,259.0,8.1,5.5,1188.0,217.0,7.7,5.5,1904.0,212.0,6.1,7.3,1302.0,220.0,0,43,402R-00004,"3835 Elm Street, Unit C",Denver
Denver,Denver,80207,18963.0,786.0,6.8,1.4,856.0,169.0,48.9,18.7,1093.0,274.0,4.6,4.3,2094.0,436.0,9.4,5.8,2326.0,360.0,4.2,2.9,3868.0,443.0,4.7,2.5,2929.0,308.0,4,2.1,1403.0,259.0,8.1,5.5,1188.0,217.0,7.7,5.5,1904.0,212.0,6.1,7.3,1302.0,220.0,0,43,402R-00073,3950 Holly Street,Denver
Denver,Denver,80209,21510.0,898.0,5.1,1.3,239.0,97.0,12.2,18.8,1114.0,269.0,3.9,4.9,3498.0,392.0,3.6,2.5,2886.0,437.0,4.4,3.5,4199.0,403.0,5.3,2.5,2972.0,370.0,7.6,4.6,1683.0,281.0,5.8,4.1,1561.0,284.0,7,6.6,1974.0,260.0,3.3,3.9,1384.0,186.0,0,26.1,402R-00166,432 South Broadway,Denver
Denver,Denver,80209,21510.0,898.0,5.1,1.3,239.0,97.0,12.2,18.8,1114.0,269.0,3.9,4.9,3498.0,392.0,3.6,2.5,2886.0,437.0,4.4,3.5,4199.0,403.0,5.3,2.5,2972.0,370.0,7.6,4.6,1683.0,281.0,5.8,4.1,1561.0,284.0,7,6.6,1974.0,260.0,3.3,3.9,1384.0,186.0,0,26.1,402R-00186,399 South Harrison Street,Denver
Denver,Denver,80209,21510.0,898.0,5.1,1.3,239.0,97.0,12.2,18.8,1114.0,269.0,3.9,4.9,3498.0,392.0,3.6,2.5,2886.0,437.0,4.4,3.5,4199.0,403.0,5.3,2.5,2972.0,370.0,7.6,4.6,1683.0,281.0,5.8,4.1,1561.0,284.0,7,6.6,1974.0,260.0,3.3,3.9,1384.0,186.0,0,26.1,402R-00139,985 South Logan Street,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00165,1755 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00601,1909 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00022,1640 East Evans Avenue,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00144,2020 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00096,2057 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00012,1881 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00103,1810 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00101,2262 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00148,2568 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00078,1568 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00587,1911 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00048,2251 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00032,1724 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00041,2383 South Downing Street,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00058,2001 South Broadway,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00159,2215 East Mississippi Avenue,Denver
Denver,Denver,80210,30588.0,790.0,5.3,1.2,2551.0,291.0,16.1,9.1,3262.0,509.0,3.3,2.4,4358.0,525.0,4,2.4,3416.0,457.0,4.8,3.5,5115.0,552.0,5.3,2.5,4152.0,348.0,6,3.1,1988.0,232.0,5.9,3.2,1928.0,263.0,4.2,3.2,1957.0,180.0,2.1,2.2,1861.0,188.0,0,30.3,402R-00497,2394 South Broadway,Denver
Denver,Denver,80211,27857.0,968.0,6.2,1.2,1047.0,227.0,16.7,14.2,1604.0,313.0,15.3,8.5,3906.0,478.0,4.1,2.6,4720.0,513.0,2.4,1.3,6187.0,488.0,6.5,2.6,3867.0,377.0,5.7,2.9,1823.0,260.0,8.5,5.1,1313.0,243.0,12.9,7.5,1976.0,253.0,4,6.6,1414.0,205.0,0,34.9,402R-00039,1406 West 38th Avenue,Denver
Denver,Denver,80211,27857.0,968.0,6.2,1.2,1047.0,227.0,16.7,14.2,1604.0,313.0,15.3,8.5,3906.0,478.0,4.1,2.6,4720.0,513.0,2.4,1.3,6187.0,488.0,6.5,2.6,3867.0,377.0,5.7,2.9,1823.0,260.0,8.5,5.1,1313.0,243.0,12.9,7.5,1976.0,253.0,4,6.6,1414.0,205.0,0,34.9,402R-00042,3460 West 32nd Avenue,Denver
Denver,Denver,80211,27857.0,968.0,6.2,1.2,1047.0,227.0,16.7,14.2,1604.0,313.0,15.3,8.5,3906.0,478.0,4.1,2.6,4720.0,513.0,2.4,1.3,6187.0,488.0,6.5,2.6,3867.0,377.0,5.7,2.9,1823.0,260.0,8.5,5.1,1313.0,243.0,12.9,7.5,1976.0,253.0,4,6.6,1414.0,205.0,0,34.9,402R-00733,"2563 15th Street, Suite 103",Denver
Denver,Denver,80211,27857.0,968.0,6.2,1.2,1047.0,227.0,16.7,14.2,1604.0,313.0,15.3,8.5,3906.0,478.0,4.1,2.6,4720.0,513.0,2.4,1.3,6187.0,488.0,6.5,2.6,3867.0,377.0,5.7,2.9,1823.0,260.0,8.5,5.1,1313.0,243.0,12.9,7.5,1976.0,253.0,4,6.6,1414.0,205.0,0,34.9,402R-00224,"2301 7th Street, Suite B",Denver
Denver,Denver,80211,27857.0,968.0,6.2,1.2,1047.0,227.0,16.7,14.2,1604.0,313.0,15.3,8.5,3906.0,478.0,4.1,2.6,4720.0,513.0,2.4,1.3,6187.0,488.0,6.5,2.6,3867.0,377.0,5.7,2.9,1823.0,260.0,8.5,5.1,1313.0,243.0,12.9,7.5,1976.0,253.0,4,6.6,1414.0,205.0,0,34.9,402R-00368,2209 West 32nd Avenue,Denver
